2024-06,Alberta,8465277.00,4
2024-07,Ontario,25595906.00,1
2024-07,Quebec,15079223.00,2
2024-07,British Columbia,8994978.00,3
2024-07,Alberta,8778598.00,4
2024-08,Ontario,25689183.00,1
2024-08,Quebec,15047423.00,2
2024-08,British Columbia,9000468.00,3
2024-08,Alberta,8511455.00,4
2024-09,Ontario,25822657.00,1
2024-09,Quebec,15157063.00,2
2024-09,British Columbia,9145763.00,3
2024-09,Alberta,8854602.00,4
2024-10,Ontario,26155247.00,1
2024-10,Quebec,15368225.00,2
2024-10,British Columbia,9265410.00,3
2024-10,Alberta,8852601.00,4
2024-11,Ontario,26423938.00,1
2024-11,Quebec,15329704.00,2
2024-11,British Columbia,9239591.00,3
2024-11,Alberta,8765710.00,4
2024-12,Ontario,27149927.00,1
2024-12,Quebec,15817522.00,2
2024-12,British Columbia,9396235.00,3
2024-12,Alberta,8932531.00,4
2025-01,Ontario,26683884.00,1
2025-01,Quebec,15471204.00,2
2025-01,British Columbia,9837480.00,3
2025-01,Alberta,8911794.00,4
2025-02,Ontario,26379755.00,1
2025-02,Quebec,15230056.00,2
2025-02,British Columbia,9448525.00,3
2025-02,Alberta,8746495.00,4
2025-03,Ontario,26683008.00,1
2025-03,Quebec,15502754.00,2
2025-03,British Columbia,9458693.00,3
2025-03,Alberta,8936018.00,4
2025-04,Ontario,26754966.00,1
2025-04,Quebec,15596844.00,2
2025-04,British Columbia,9652492.00,3
2025-04,Alberta,8772096.00,4
2025-05,Ontario,26207816.00,1
2025-05,Quebec,15413556.00,2
2025-05,British Columbia,9590037.00,3
2025-05,Alberta,8853989.00,4
2025-06,Ontario,26818327.00,1
2025-06,Quebec,15503850.00,2
2025-06,British Columbia,9829150.00,3
2025-06,Alberta,8924813.00,4
2025-07,Ontario,26617674.00,1
2025-07,Quebec,15552827.00,2
2025-07,British Columbia,9649357.00,3
2025-07,Alberta,8873067.00,4
2025-08,Ontario,26827533.00,1
2025-08,Quebec,15868463.00,2
2025-08,British Columbia,9613278.00,3
2025-08,Alberta,8963486.00,4
2025-09,Ontario,26484398.00,1
2025-09,Quebec,15769257.00,2
2025-09,British Columbia,9535143.00,3
2025-09,Alberta,8788286.00,4
2025-10,Ontario,26570735.00,1
2025-10,Quebec,15601219.00,2
2025-10,British Columbia,9493269.00,3
2025-10,Alberta,8872432.00,4
2025-11,Ontario,26736104.00,1
2025-11,Quebec,15648579.00,2
2025-11,British Columbia,9665996.00,3
2025-11,Alberta,9247734.00,4
2025-12,Ontario,26739658.00,1
2025-12,Quebec,15748859.00,2
2025-12,British Columbia,9619953.00,3
2025-12,Alberta,8999012.00,4
